"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"2556","a_psu[2539]",0.1575994509735,0.1726935,0.9982990984416,0.9747791067,-1.5015325,1.814901,1.00106228915279,3219.55301576748,1513.50637406531
"2557","a_psu[2540]",-0.043285069407,-0.03084845,1.03685932855244,1.0042554186,-1.7974385,1.612829,0.999204396395076,2820.44587775474,1211.17498966525
"2558","a_psu[2541]",-0.067934029735,-0.05922185,0.99098612686339,1.0103496459,-1.7151785,1.560495,1.00716695455228,2952.00553217404,1387.70457670539
"2559","a_psu[2542]",-0.0325712481255,-0.01226295,0.985065857555607,0.9854701353,-1.668676,1.6165815,0.999406223067732,3577.80313730793,1588.33403269385
"2560","a_psu[2543]",0.08700384577,0.0924671,1.04895525781668,1.0534362258,-1.7004645,1.784813,1.00202642662751,3149.36853228359,1029.86156940642
"2561","a_psu[2544]",-0.0256695396875,-0.0176911,0.971693592474987,0.97560209796,-1.651208,1.5683885,1.00521392627223,5394.80483425813,1428.10575038062
"2562","a_psu[2545]",0.1021926275305,0.119276,0.915316977731405,0.9140977713,-1.4780465,1.5706495,1.00078413279156,4732.61205151102,1549.24243148982
"2563","a_psu[2546]",0.0756612835525,0.07357025,0.984693800990791,0.9816776445,-1.520182,1.7173115,0.999797450146607,4082.72523823192,1518.44725679432
"2564","a_psu[2547]",-0.021624995005,-0.0022035915,0.972148882310336,0.9843031934421,-1.6173045,1.578761,1.00224686270134,4488.64548164548,1498.12650680631
"2565","a_psu[2548]",0.139533698306,0.124092,1.03630646616409,1.0281875478,-1.529989,1.7938675,1.00652384013473,2888.2161711981,1366.67923728461
"2566","a_psu[2549]",-0.047631453636,-0.0392752,0.949639284908109,0.98204859102,-1.6172545,1.4504565,1.0019907251257,6094.40493787392,1515.98897137754
"2567","a_psu[2550]",0.062264988491,0.07911195,0.94799446043251,0.9173402175,-1.5317495,1.6219615,1.00669222023692,3425.55937378243,1492.16781812364
"2568","a_psu[2551]",0.0945804437175,0.101073,0.990052964729145,1.0202163489,-1.5092875,1.6973585,1.00381820263547,2738.48027278607,1424.41013350414
"2569","a_psu[2552]",-0.0549221741,-0.08675185,0.993428165198411,1.06109289111,-1.6636985,1.5996905,1.0033704888431,3919.30342082659,1519.09027780133
"2570","a_psu[2553]",0.2850198884775,0.270508,1.00752329002245,1.0317969375,-1.3432455,1.925282,1.00550460636427,2653.32864869564,1171.68346421567
"2571","a_psu[2554]",0.1112049335605,0.10184,1.00291242047764,1.0443300966,-1.55397,1.7284595,1.0010524491017,3593.28853895491,1388.70681812438
"2572","a_psu[2555]",0.0583385198,0.07131005,1.01968852939599,0.9952508475,-1.608202,1.7345315,1.00537622659566,4331.85329631573,1234.74897909425
"2573","a_psu[2556]",-0.0657139459615,-0.08306315,0.994354985493483,1.01634179619,-1.657932,1.569023,1.00098171320303,3586.28485581883,1393.65261794431
"2574","a_psu[2557]",-0.02541632626,-0.02791265,0.981327597753257,0.96355486101,-1.6299035,1.578599,1.00204283005698,3497.99873013927,1582.04438681469
"2575","a_psu[2558]",-0.00206732535,-0.00877175,0.996255217693963,0.94390729755,-1.637052,1.6690415,0.999389678758899,3899.92318006604,1321.63082904904
"2576","a_psu[2559]",-0.04934018819,-0.06685,1.0203920116852,0.9649516926,-1.6919665,1.675253,1.00106469016403,3848.80622389501,1515.3248377055
"2577","a_psu[2560]",0.13715783905,0.13161,0.98139493049755,1.0020389316,-1.4664665,1.716613,1.00241532591018,4081.79182273487,1424.50320173474
"2578","a_psu[2561]",0.10097010805,0.093356,1.02096812930195,0.9973828263,-1.580192,1.8080215,1.003745715329,3333.11562622644,1679.96081217235
"2579","a_psu[2562]",-0.016271141406,-0.02410735,1.00007436239648,1.00724085609,-1.648003,1.6120205,1.00236856657173,5897.16183472309,1085.89095181043
"2580","a_psu[2563]",0.0440391160455,0.03474105,0.970773399355558,0.97689544407,-1.509197,1.679976,1.0002216125482,3362.3644086311,1444.83878966139
"2581","a_psu[2564]",-0.063308630044,-0.06967565,0.98614037649397,1.0029981738,-1.723753,1.528638,0.999600594047916,2295.48126965933,1557.877732353
"2582","a_psu[2565]",0.0801379727615,0.0923648,1.01136761094421,0.99103329528,-1.622882,1.775522,1.00141225737675,3534.06927136766,1257.27575763965
"2583","a_psu[2566]",-0.0592441425415,-0.03269035,0.939217718086952,0.9461767875,-1.600033,1.4652935,1.00132061718172,2259.9049083141,1770.78740014241
"2584","a_psu[2567]",-0.1059285105105,-0.110948,0.951990601191673,0.9503792172,-1.7435455,1.436952,1.00170396974837,3396.8299912702,1417.21563132269
"2585","a_psu[2568]",0.1236383963055,0.1321165,0.994949151100863,0.9914628045,-1.5601625,1.7308145,1.00578638616236,3285.85783110274,1205.15279505106
"2586","a_psu[2569]",-0.056796812314,-0.0625706,1.01949629233168,1.03542278406,-1.728074,1.6186065,1.00416814155014,3384.5624340766,1126.41315967028
"2587","a_psu[2570]",0.03183383229645,0.06304975,1.01781667863124,1.0099604634,-1.68059,1.6603965,1.00227980357324,3062.69176617089,1174.79416104581
"2588","a_psu[2571]",-0.01886669112,0.00126327,1.04234816630168,1.047990636,-1.746478,1.6811935,1.00129789205033,4903.42503585643,1238.03907696201
"2589","a_psu[2572]",-0.024184435465,-0.0216,0.993048828136169,0.9840379437,-1.686307,1.5972115,0.999675695154595,4630.75600113413,1396.03804949054
"2590","a_psu[2573]",-0.061236176829,-0.0635369,0.996095218878119,0.95082829674,-1.746556,1.571651,1.00157069798928,3298.53722294594,1395.83704711946
"2591","a_psu[2574]",-0.050767569507,-0.05898125,0.992446009502871,0.9648820104,-1.670367,1.626636,1.00450055987383,3166.98453401854,1235.70934143173
"2592","a_psu[2575]",0.0134860581775,0.0184906,1.01176643590859,1.045759323,-1.7052765,1.666206,1.00014157880934,4355.72691061067,1296.2863322911
"2593","a_psu[2576]",0.091190334765,0.09078045,1.00687972202317,1.00957647,-1.5062945,1.770838,1.00097875092385,3641.73722639821,1572.57359136915
"2594","a_psu[2577]",-0.06473427953,-0.0626111,1.03883288625841,1.1090967363,-1.7240695,1.5781965,1.00391862908883,4327.92736094545,1235.98682796404
"2595","a_psu[2578]",-0.040842683955,-0.02596,0.964330465147124,0.9782928687,-1.613933,1.524435,1.0004680948918,2770.18209908934,1156.82845440541
"2596","a_psu[2579]",-0.0630623914044,-0.0724224,1.00197700696289,0.9865020249,-1.6826655,1.628921,0.999568883136121,4534.10969001393,1289.97707397535
"2597","a_psu[2580]",-0.0277546502015,-0.0564368,0.951198191265638,0.9627389121,-1.557808,1.560142,1.00245095639195,3577.96497349006,1597.20751657017
"2598","a_psu[2581]",-0.060263995919,-0.06951425,0.990240479555625,1.0282416627,-1.64315,1.54841,1.00216168624787,3706.11669129169,1490.25955305365
"2599","a_psu[2582]",0.0807848910548,0.0852518,0.986796938499435,0.9791794635,-1.563475,1.663138,1.00812904342564,2691.31318857344,1344.57764064443
"2600","a_psu[2583]",0.00870347675945,0.00056269545,1.01512564716209,0.97338352857417,-1.6757305,1.728869,1.00063821085653,3687.21312708632,1482.11606378808
"2601","a_psu[2584]",-0.017422213541,-0.01437365,1.01647027311377,0.9763180455,-1.7147145,1.6638915,1.00352718273803,2535.83306411227,1443.03874535047
"2602","a_psu[2585]",-0.0305266271235,-0.02897995,1.03634117770828,1.04424625557,-1.794506,1.744041,1.00383445541548,3142.08053588134,1520.85917979263
"2603","a_psu[2586]",-0.0116040177665,0.0007578175,1.05674803825449,1.097516889,-1.740383,1.695418,1.00030127384099,3167.70066181694,986.624496761924
"2604","a_psu[2587]",-0.033176517065,-0.0177357,0.998671063925399,1.04519845542,-1.642762,1.6080335,1.00036080017208,3617.47008499393,1249.48588741861
"2605","a_psu[2588]",0.0242930408906,0.00582176,0.986948729472392,0.9677864238,-1.612361,1.670481,1.00768444979877,3538.32707373595,1254.21015689763
"2606","a_psu[2589]",0.112042774755,0.1044345,0.966958673645901,0.9423798489,-1.5121005,1.695799,0.999399741867662,3710.1523733898,1499.65682958265
"2607","a_psu[2590]",0.0068834428415,0.00882289,0.98448111206956,0.9459277107,-1.642568,1.6515585,1.0030347733716,2701.58972039576,1259.04227075097
"2608","a_psu[2591]",-0.076524749335,-0.0529237,0.975694062735773,0.90917509452,-1.7280715,1.5399025,0.999118936731673,3648.29973272085,1578.45386538338
"2609","a_psu[2592]",0.088711675705,0.0734693,0.985854633684922,1.0129834848,-1.464663,1.7032085,1.00239299087713,2645.70532725274,1222.12132008391
"2610","a_psu[2593]",-0.08898488783,-0.09684625,0.943655039600818,0.8923383924,-1.689636,1.501916,1.00128022161508,3156.57571706934,1403.95876369355
"2611","a_psu[2594]",0.11735091684649,0.1360075,1.00112666488271,0.9782024301,-1.5810475,1.7457935,1.0019102874771,3148.70744684702,1284.89522961668
"2612","a_psu[2595]",-0.0682936116195,-0.08742005,1.01330624956523,1.0073496048,-1.738701,1.671979,1.00001236404706,3762.52823835873,1329.33811067734
"2613","a_psu[2596]",-0.000877738345799999,-0.01049515,1.00911360055645,1.0358362812,-1.6212195,1.655924,1.00127663607141,4556.02121626661,1095.33848263843
"2614","a_psu[2597]",0.07431000468,0.07546815,1.01635609017202,1.03745209281,-1.576704,1.778641,1.00345951673336,2422.16738528784,1342.49136448199
"2615","a_psu[2598]",0.069685506175,0.0995408,0.98650353743679,0.9882596472,-1.558288,1.653195,0.999511845893033,3475.71424071567,1241.86506317565
"2616","a_psu[2599]",-0.06426836994695,-0.0822157,0.988579966678919,0.93318950802,-1.741943,1.5459925,0.999777655566777,3514.58585973283,1554.2355436925
"2617","a_psu[2600]",-0.0562399292665,-0.08411675,1.02373120606539,1.0409868336,-1.7241605,1.697697,1.00733366324753,2419.60291259978,1249.39350556139
"2618","a_psu[2601]",-0.03751854675,-0.04088605,1.04714301978212,1.03228686267,-1.724695,1.6838875,1.00099305360955,3759.99241379709,1087.45898584489
"2619","a_psu[2602]",0.0637950688705,0.0765152,0.932269633236124,0.9710815023,-1.4310185,1.597403,1.00133956701046,2701.56188360553,1438.09801172366
"2620","a_psu[2603]",0.005111713965,0.0112891,0.959825177506361,0.93283546314,-1.564309,1.5765075,0.999310291772872,3052.42683333467,1443.22456199037
"2621","a_psu[2604]",-0.0466248064275,-0.0327838,1.01452447197247,0.97780613112,-1.7573855,1.627612,1.01019137277696,2683.40505150147,1235.99123782115
"2622","a_psu[2605]",0.048320403001,0.0380204,0.970686875542471,0.9803151351,-1.4814885,1.6011105,1.00322468856278,2632.24594157698,1321.57000625182
"2623","a_psu[2606]",-0.0116258744475,0.006627365,1.02152794136387,0.9977860935,-1.72282,1.6463195,0.998924495930047,4025.40506301177,1226.5958417129
"2624","a_psu[2607]",0.00285479799,0.02244955,0.998584903936096,1.0422255459,-1.638513,1.6374755,1.00066581939469,3095.37869023169,1675.10498371308
"2625","a_psu[2608]",-0.05222112099,-0.04103495,0.9965941289533,0.9848355825,-1.703511,1.4866055,1.00233012169479,4165.59791214161,1339.08802571798
"2626","a_psu[2609]",-0.020565688505795,-0.0152067,0.967676841569264,0.97192109868,-1.6388545,1.55392,0.999614514107214,1765.86418803439,1518.10612104343
"2627","a_psu[2610]",-0.048843433733,-0.0285983,0.97004565932358,0.99137577588,-1.662431,1.5242015,1.00267072925711,2566.79360190576,1328.86973125521
"2628","a_psu[2611]",0.0458384407925,0.0504533,1.01064037015325,1.0059181545,-1.5914165,1.723299,1.00113284436149,3620.78014650973,1122.30388358425
"2629","a_psu[2612]",0.01630406555,0.03128285,0.995504154508476,0.9994621728,-1.6675785,1.634059,1.00483645067438,4555.47285161916,1465.56808986764
"2630","a_psu[2613]",-0.066598460238,-0.0840914,0.951447392538759,0.94578300894,-1.577845,1.525957,1.00308288977232,4108.21321299446,1255.64950724238
"2631","a_psu[2614]",-0.004696162422,0.00709739,1.03777855791819,1.047403689486,-1.727776,1.662754,1.00419629006164,4713.38861654032,1285.97823568553
"2632","a_psu[2615]",-0.0028514983575,-0.01095195,1.00082304055015,1.019205957,-1.6367725,1.6531465,1.00114788121734,3303.08091398469,1518.39422019604
"2633","a_psu[2616]",-0.05646168656785,-0.0624606,0.99456939805383,1.0051813023,-1.6854835,1.5258745,1.00063393805834,4022.80346886896,1385.15654566895
"2634","a_psu[2617]",0.05649012338595,0.0594479,1.0157993459448,1.02394523616,-1.624424,1.7391755,1.00107005255234,2496.86568020138,1223.03216587155
"2635","a_psu[2618]",-0.059361311137,-0.06750095,0.956887573692988,0.93754056837,-1.5935745,1.5567185,0.999425827489963,3625.4934643201,1533.626759938
"2636","a_psu[2619]",0.0583786842865,0.0568428,1.03267533451895,1.02856902078,-1.6550485,1.769639,1.00354945315527,3192.12967689517,1136.09549778425
"2637","a_psu[2620]",-0.022988083916,-0.009751695,0.967169424784789,0.993792999507,-1.606854,1.5404675,0.999913029188067,3694.16716255775,1448.22726662398
"2638","a_psu[2621]",0.0441856311325,0.06313555,1.00352524844689,0.99548517243,-1.6271145,1.598147,1.00986236609196,4411.65695485784,1300.01199989325
"2639","a_psu[2622]",0.115940772115,0.11959,1.0168814475372,0.9974532498,-1.5066715,1.7768405,1.00574284558458,2753.92901672035,1314.49127129022
"2640","a_psu[2623]",0.0613638371523,0.0542599,0.970229048311923,0.9802232139,-1.5712745,1.6282475,1.00043160810156,3308.23603578872,1495.25735419741
"2641","a_psu[2624]",-0.0904637130695,-0.1060395,0.981625648724009,0.9566632173,-1.651587,1.5655315,1.00207870429452,3172.91625906756,1190.90956594096
"2642","a_psu[2625]",-0.0357862885515,-0.06160405,0.993920461974985,1.00205753823,-1.658621,1.6406855,1.00533410100984,4212.27917263499,1440.83015817767
"2643","a_psu[2626]",-0.0631627970042,-0.08159375,1.008997238652,1.02274232865,-1.624785,1.6028705,1.00121912077397,3988.79083319849,1492.28425634946
"2644","a_psu[2627]",-0.041194480846,-0.0634226,1.03919316164423,1.03512997056,-1.732025,1.6078155,1.0032313166099,2635.81333875393,1265.3347202644
"2645","a_psu[2628]",-0.0096388571485,-0.009347725,0.981504238858023,0.9624312726,-1.678816,1.632582,1.0003892016451,3777.19716209545,1292.86457389997
"2646","a_psu[2629]",-0.055899266785,-0.07276105,1.00947653002476,1.0183082427,-1.665845,1.591677,1.00039261242657,3063.36751369642,1389.79330059487
"2647","a_psu[2630]",0.012014041181,-0.0008280505,1.00517382982644,0.9794470728,-1.6326245,1.7273605,1.00081822056837,3961.31932652372,1287.89705306822
"2648","a_psu[2631]",-0.0192795144305,-0.01131735,1.00841935934252,1.0193594061,-1.7195245,1.6126775,1.000936041197,2405.36749691758,1526.81566746443
"2649","a_psu[2632]",0.0471483479015,0.02186695,0.982122638560282,0.9661985592,-1.5331585,1.642297,1.00388378405258,3456.49087165706,1429.25836057489
"2650","a_psu[2633]",0.0227564509435,0.04507245,0.977687893252254,0.98979495363,-1.61696,1.629159,1.00175570778366,3101.36525530365,1482.74640858659
"2651","a_psu[2634]",0.06796469784355,0.0348373,0.99337462084428,1.00001844432,-1.5748585,1.7597505,1.00085570023372,3302.58370690957,1354.39649737209
"2652","a_psu[2635]",-0.028693661491,-0.0213582,0.991627608794258,0.97816580988,-1.6645955,1.60107,1.00343638721562,4338.50823135255,1372.33439481196
"2653","a_psu[2636]",0.081452249628,0.09248885,0.962124381955474,0.9705937269,-1.4707185,1.617026,1.00302762313085,3524.50068583129,1298.32394751087
"2654","a_psu[2637]",0.41747279611,0.4330545,1.02772924981972,1.0180280313,-1.293165,2.0918145,1.00005226691239,2492.80446143917,1446.42380319056
"2655","a_psu[2638]",-0.05007240979415,-0.05152525,1.0237211704787,1.0647944244,-1.7165435,1.6486275,1.00450167932445,3710.57899567887,1436.27153280202
"2656","a_psu[2639]",-0.049548596405,-0.08027905,0.977197936622499,1.0438875405,-1.6431685,1.5521075,1.00020976095775,3344.92742479583,1347.24342810814
"2657","a_psu[2640]",-0.0355625129548,-0.03254185,1.01376510692422,1.00651319601,-1.734806,1.6463475,1.00190139996683,2265.57770236728,1449.74250856656
"2658","a_psu[2641]",0.011823550861,0.000778396,0.989804522548009,0.9828290375904,-1.5865675,1.6772695,1.00239963250149,3253.82824224726,1545.13102645924
"2659","a_psu[2642]",0.006419925883,0.02715045,0.974017595228623,0.9787673007,-1.614818,1.605726,0.999662023721458,4376.07327292859,1534.45433755156
"2660","a_psu[2643]",0.0185114826555,0.01111425,0.990427006445182,0.96540277365,-1.578241,1.7058495,1.0042976991212,2652.43803317157,1454.19418994929
"2661","a_psu[2644]",-0.0259884047145,-0.01156835,0.998454308563543,0.9532243266,-1.6565325,1.624658,1.00179270160335,2332.79228617203,1322.82948988347
"2662","a_psu[2645]",-0.0867853006025,-0.0950526,0.973102075544382,0.987945336,-1.7141515,1.5361025,1.00289482912416,3776.368482208,1429.27620525305
"2663","a_psu[2646]",-0.04444500128,-0.04303505,0.982056627023264,0.98083708443,-1.6485145,1.5246155,1.00320742902643,3138.6983847657,1370.13236484911
"2664","a_psu[2647]",0.015401985085,0.004810835,0.966945747551323,0.964742646,-1.525262,1.5390975,1.00069616122622,3026.90344666039,1317.68179327027
"2665","a_psu[2648]",-0.000745483390999999,-0.0171967,1.01012185896751,1.00879766022,-1.641503,1.630505,1.00015605402259,3582.94027945164,1516.09172539955
"2666","a_psu[2649]",0.01714385597,0.012364,0.962791255802644,0.9561672876,-1.562269,1.6212795,1.00112332386756,3239.39881051204,1348.38621769255
"2667","a_psu[2650]",0.13168926528,0.1219795,0.951519212805576,0.9379572531,-1.41621,1.7265455,1.00072807560023,2931.07538786263,1417.69851460571
"2668","a_psu[2651]",-0.0432132323375,-0.05448525,0.947749951784263,0.9604038171,-1.5797785,1.5099815,1.00432172589968,3879.44070335824,1465.70470136221
"2669","a_psu[2652]",0.05866111883,0.08217685,1.00274898500492,0.9890728533,-1.5936495,1.7380035,0.999595268006297,3514.96503508898,1521.71892884271
"2670","a_psu[2653]",-0.014866692562,-0.0006224935,1.00276339342498,1.021874637,-1.699951,1.594819,0.999915308794095,2366.77923751546,1424.35233817315
"2671","a_psu[2654]",0.007371745365,0.00522889,0.988019260979718,1.005549891486,-1.6615335,1.5960205,0.999669862362618,2809.38119029535,1621.64219534268
"2672","a_psu[2655]",0.015640264336,0.0177588,1.00459708701679,1.05812613438,-1.6107445,1.6439025,1.00242645663903,3503.74837387309,1235.17017286616
"2673","a_psu[2656]",0.004789581816,0.01931965,0.967364916442524,0.943356141,-1.631861,1.573396,0.999863823801775,3600.61380048095,1385.36479081991
"2674","a_psu[2657]",0.012601209083,-0.00279491,0.992753428290281,0.968859692766,-1.6401615,1.711091,1.00047123281525,3495.56970132042,1452.94414307461
"2675","a_psu[2658]",-0.0205011107155,-0.0261253,0.996626247366938,1.0183786662,-1.6834285,1.634951,1.00064458844182,3219.52761675786,1606.34989660153
"2676","a_psu[2659]",0.2145918882305,0.2102205,0.955461219624277,0.9439358376,-1.3856585,1.769784,1.0013899121826,3247.52467991138,1501.5917206671
"2677","a_psu[2660]",0.05593854573915,0.04971395,1.00993464914166,0.9745700601,-1.5894295,1.7311295,0.999861360612304,3317.30521502088,1115.15804953871
"2678","a_psu[2661]",-0.066568479732,-0.072441,0.96009353523923,0.977337333,-1.6215785,1.488734,1.0048096436389,2937.69361301729,1533.76123988554
"2679","a_psu[2662]",-0.00525580204705,-0.0243795,0.998432486305331,0.9983554119,-1.623126,1.617405,0.999874040307438,2997.47937690388,1219.72977350754
"2680","a_psu[2663]",-0.0539764855865,-0.07764525,0.99111056052724,0.98247491265,-1.6712015,1.5944275,1.00070662487377,4073.16517465849,1183.31795129757
"2681","a_psu[2664]",0.026074931743,0.0218005,1.04071962399434,1.0415457738,-1.6380135,1.6837325,1.00599706855771,4506.36791416587,1358.70526618944
"2682","a_psu[2665]",-0.0847973803332,-0.073258,0.973592468371983,1.0109397207,-1.631445,1.5118125,1.00145483293131,3666.62601761829,1499.40973832941
"2683","a_psu[2666]",-0.1162924908615,-0.106338,0.9869261553497,0.9880476354,-1.7516105,1.528956,1.00006869816739,3622.99962972337,1340.36710362425
"2684","a_psu[2667]",0.0278072081306,0.02056645,0.997299746534483,0.98662663743,-1.5871295,1.632213,1.00482618210319,4177.97968477377,1367.75541994526
"2685","a_psu[2668]",-0.045205501391,0.004950255,1.03159139303527,1.0609441122,-1.8081035,1.6054135,0.999006954906511,3694.40840613911,1603.95131020328
"2686","a_psu[2669]",-0.043703619194,-0.03571895,0.994989696692917,0.97275973137,-1.671216,1.557745,1.00571336372474,3678.67449618311,1155.3074798172
"2687","a_psu[2670]",0.057447929846,0.0425389,0.994036932604017,1.0328910963,-1.5656795,1.670704,1.00132508867053,3088.53303508203,1081.29150843754
"2688","a_psu[2671]",-0.04280910989,-0.05370495,0.961405629720125,0.966796047,-1.5895505,1.5704075,1.00065420496474,2492.22604465653,1321.78094335971
"2689","a_psu[2672]",-0.091023317515,-0.08063,1.01625062877197,1.0449097932,-1.7619735,1.5392545,1.00274154088179,2467.00638905774,1348.56576732545
"2690","a_psu[2673]",0.098220309744,0.08283355,0.988918578276928,0.976047471,-1.50301,1.737904,1.00344331147852,4902.2127512766,1200.75109872289
"2691","a_psu[2674]",0.48837407412575,0.519919,0.970750340198144,0.9555090132,-1.1370865,2.055838,1.00103355852318,2558.13072739262,1610.70979197033
"2692","a_psu[2675]",-0.01788932581,-0.04499155,0.988535247413685,1.01631273723,-1.5895385,1.6543105,1.00226078979674,3160.23867716041,1107.51448005346
"2693","a_psu[2676]",0.09535102848,0.09159705,0.987307008975148,0.99136132053,-1.5182075,1.762336,0.999963430972297,3102.97943275686,1153.41123954424
"2694","a_psu[2677]",0.0323992437961,0.02459515,1.00739089755273,1.0294143993,-1.6246745,1.6856455,1.00447066602034,4458.90616436685,1035.08749567705
"2695","a_psu[2678]",0.03780601096295,0.0377637,1.04738550039772,1.07767925622,-1.6323325,1.7523645,1.00391158791312,4568.99017486708,1333.49753830863
"2696","a_psu[2679]",0.0129496140945,0.0282645,0.990792039894176,1.0296946107,-1.58902,1.622554,1.00246096274884,5348.57458401241,1271.33230545212
"2697","a_psu[2680]",-0.0496058267365,-0.06419895,0.982420727031005,0.96684504693,-1.668276,1.5661215,0.998685939421926,2982.68932005229,1418.49825672902
"2698","a_psu[2681]",-0.0638512026995,-0.0461858,0.960072241153464,0.93140608848,-1.6753605,1.5044655,1.00343706152705,3979.09969030661,1446.8083037343
"2699","a_psu[2682]",-0.0386760488526,-0.02235295,1.00342310765648,1.02218753973,-1.6530065,1.6256985,1.00655060539157,5410.16177588978,1535.01087161812
"2700","a_psu[2683]",0.0130657002995,0.0319206,0.984706963407523,0.98470155546,-1.591658,1.589581,1.00259758083418,4072.28704936585,1481.87254817148
"2701","a_psu[2684]",-0.07968940908855,-0.05836485,1.00897136164194,0.98348589759,-1.752816,1.6060845,1.00380166191476,3165.85540159631,1376.95701896789
"2702","a_psu[2685]",-0.070718046692,-0.0930343,0.951193406873452,0.9524830266,-1.6474315,1.5112565,1.00272119799822,3689.94505555931,1323.61157384341
"2703","a_psu[2686]",0.023928887337,0.01951105,1.00935145090541,1.03542107907,-1.592153,1.7020585,1.00992051775233,5652.24415697982,1332.16715959318
"2704","a_psu[2687]",-0.0809903277625,-0.106308,0.976831963099217,0.9775397079,-1.625535,1.5205845,1.00156809929163,3210.16846763977,1471.32216313872
"2705","a_psu[2688]",0.008594646878,-0.001227605,1.03041979623946,1.052105436627,-1.6999255,1.671756,0.999794390857262,3417.61107169287,1406.37261008749
"2706","a_psu[2689]",0.3521567959405,0.343931,0.924597986317842,0.8885829666,-1.1750555,1.890346,1.00372949287897,3257.33287822559,1372.77799773329
"2707","a_psu[2690]",-0.021667509558,-0.03527205,0.986412898189334,1.0360734972,-1.6079015,1.6469845,0.99883187442095,3773.74753967763,1473.98056177389
"2708","a_psu[2691]",-0.0532023079687,-0.05165605,1.01922918659555,0.99298017147,-1.717966,1.657107,1.00680574554163,4082.13152134108,1436.8838546901
"2709","a_psu[2692]",-0.0547187501775,-0.0885697,1.03482862991627,0.99866497878,-1.767308,1.6666675,0.998676151573989,2768.93986621494,1506.22058518193
"2710","a_psu[2693]",-0.056888879035,-0.0578146,0.989485664579661,0.9429032067,-1.713713,1.5538225,1.0062206182971,4450.94324414636,1585.35477302858
"2711","a_psu[2694]",-0.065565946684,-0.0678911,1.00534930200203,0.9799622763,-1.7557325,1.615021,1.00181632356279,6157.42619539282,1522.51824970879
"2712","a_psu[2695]",-0.01688821261385,-0.00428261,0.988760562554595,1.0060604841,-1.567323,1.6471555,1.00062091530764,4120.87297266556,1441.50303594088
"2713","a_psu[2696]",-0.0762696082075,-0.0851947,0.994388152140394,1.02081561582,-1.6444885,1.598294,1.00217109193226,3273.35190211887,1343.72752765601
"2714","a_psu[2697]",0.091810543225,0.08377025,0.994418080346701,0.9767398452,-1.5706195,1.785363,1.00136280084359,3452.40834430494,1462.92391925461
"2715","a_psu[2698]",-0.018801976962,-0.0531988,1.00092177344844,1.0173682743,-1.6349305,1.632593,1.00106109535595,2543.1027962506,1413.15126081096
"2716","a_psu[2699]",0.05667427903318,0.06024575,0.97620728248339,0.9743988198,-1.598075,1.647037,1.00414433109823,3602.34499728694,1399.08327710919
"2717","a_psu[2700]",-0.0559081058055,-0.0545144,1.00741253889467,1.0216255602,-1.7263845,1.625102,0.99863512143618,3626.07859134916,1267.03047493385
"2718","a_psu[2701]",-0.0356556833185,-0.02564975,1.01205100899374,1.02840660195,-1.7280455,1.5980475,1.00396830921471,3219.57321084973,1437.85977958137
"2719","a_psu[2702]",0.088193167978,0.1209375,1.02382151792141,1.0354693377,-1.580558,1.7412265,1.00179938126003,2822.76173542321,1318.57027481978
"2720","a_psu[2703]",0.039714222835,0.01277565,0.947074663211583,0.95011212681,-1.485482,1.604048,1.00198037333513,2592.29938537053,1586.98121853203
"2721","a_psu[2704]",-0.04296410864,-0.0203117,1.01545632007182,1.03266826152,-1.6982965,1.5974955,1.00314459952385,3632.65706183894,1256.82111924831
"2722","a_psu[2705]",-0.041063311798,-0.04386685,0.998211092854857,1.0380045837,-1.639022,1.573801,1.00148775000304,3274.8363403102,1106.99186609444
"2723","a_psu[2706]",0.2083492852745,0.224321,1.03052166811718,1.0368288819,-1.4829125,1.835759,1.00691394850751,3656.98547041968,1306.61294690407
"2724","a_psu[2707]",0.002433772905,-0.0111223,0.95921890868371,0.95958942492,-1.50992,1.631599,1.00592279942906,3729.12408435527,1279.76753345058
"2725","a_psu[2708]",-0.039173026601,-0.0172931,0.986307534965668,1.0388496657,-1.658613,1.546009,1.00341773744513,4578.02758974812,1418.23969158927
"2726","a_psu[2709]",-0.040480542076,-0.0712997,0.998623603593339,0.98581824978,-1.676902,1.661763,1.0058694993336,3322.01809883476,1674.50534392755
"2727","a_psu[2710]",-0.026299716525,-0.0118888,0.967018486798637,0.9358356525,-1.634968,1.560309,1.00207925889218,3946.5381102874,1433.40008087144
"2728","a_psu[2711]",-0.0530154359729,-0.06055005,1.02629405029425,1.0268428296,-1.674385,1.651052,1.0004157547221,3718.50227078322,1643.01279218337
"2729","a_psu[2712]",0.156333335529,0.159335,0.973996559320062,0.9503384457,-1.438541,1.702973,1.00019847822036,3300.92579580486,1309.01791747535
"2730","a_psu[2713]",0.1310560428774,0.1261735,1.00839299520933,0.9964317384,-1.537489,1.7813025,1.00300554801648,3963.27218793893,1315.15953211947
"2731","a_psu[2714]",-0.0533351574595,-0.06347125,0.99039746012476,0.96337012905,-1.6859965,1.567862,1.00242481892467,4899.9835748349,1346.32705194077
"2732","a_psu[2715]",-0.037332243831,-0.04814525,1.07184053620029,1.03461721335,-1.8129295,1.732205,1.00283604674866,4969.74210731015,1284.8123160681
"2733","a_psu[2716]",0.07753043079,0.06382285,1.03996075724978,1.05786571569,-1.6352775,1.808564,1.00235102935398,4651.48828754048,1400.67688542515
