"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"11427","a_dmy[1041]",-0.79725043067,-0.7931165,0.877830136369551,0.8676227091,-2.242251,0.68700325,1.00668395478315,5435.36002750428,1337.73179915498
"11428","a_dmy[1042]",0.7796955081605,0.783984,0.858857252203984,0.8431116246,-0.6782508,2.1978435,1.00650717405093,3809.58240992402,1379.00399603346
"11429","a_dmy[1043]",1.25860307531,1.25854,0.870361479356658,0.8978840577,-0.15947655,2.6914775,1.00056760737731,2754.19532958568,1445.27602916893
"11430","a_dmy[1044]",0.0854387033317,0.0856889,0.901230639280668,0.95353997214,-1.4130575,1.5341935,1.0041745266751,4478.6819382287,1319.94118371444
"11431","a_dmy[1045]",0.00776466649,0.02062885,0.842225862330615,0.81863189709,-1.4208515,1.390243,1.00024991029083,3323.52377409463,1257.89587370125
"11432","a_dmy[1046]",0.389877958367,0.3934915,0.840740352989458,0.8551659039,-0.98240675,1.767353,0.999699401490643,3168.47832425944,1644.94083586438
"11433","a_dmy[1047]",0.08559182507,0.07411905,0.862753630402514,0.8664099423,-1.302845,1.4573775,1.00060202294554,4381.32507646804,1361.58133293405
"11434","a_dmy[1048]",0.312014933622,0.304965,0.861443707744524,0.8926905099,-1.065164,1.7281155,1.00258429559764,4007.86920640735,1535.43037710581
"11435","a_dmy[1049]",-0.4553591610049,-0.441589,0.876786913870468,0.9025913127,-1.919185,0.95641655,0.998610231446593,3415.8380367771,1602.56142439275
"11436","a_dmy[1050]",0.269446135965,0.269086,0.805468782494993,0.8226487794,-1.033234,1.564691,1.0008439074125,3637.85318573084,1383.73252202276
"11437","a_dmy[1051]",-0.3608744638815,-0.341624,0.794317115521226,0.7872887694,-1.690278,0.9047727,1.00520546078755,3601.3954140124,1636.8112453203
"11438","a_dmy[1052]",0.9726621067376,0.9643755,0.848891882738368,0.8188429452,-0.43464775,2.3724795,1.00133305758856,4056.82027279497,1110.73994809662
"11439","a_dmy[1053]",-0.188287135775,-0.183205,0.778033608353692,0.7875067116,-1.449889,1.0331765,1.0064553339315,4618.52050174337,1482.66735860497
"11440","a_dmy[1054]",0.2957673751155,0.2937745,0.852991418845719,0.8640607626,-1.1449765,1.708925,1.00026274790516,5150.98514470214,1261.78308130903
"11441","a_dmy[1055]",0.18939357439,0.2045505,0.820538735975333,0.8120845131,-1.1938815,1.522689,0.999783686751722,3278.34933537015,1315.42199844517
"11442","a_dmy[1056]",0.8104003571635,0.8192135,0.836331208619394,0.8147428149,-0.58626545,2.188879,1.00385783523218,4137.65518030675,1373.25603684781
"11443","a_dmy[1057]",0.194444667209,0.1918925,0.904984051679522,0.9341173191,-1.2650885,1.673983,1.0029798500779,5010.46760198395,1296.66308302148
"11444","a_dmy[1058]",-0.580950529947,-0.5521315,0.910142261700522,0.89193319782,-2.0812455,0.88337175,1.00126703029891,5847.49166078514,1470.42945021355
"11445","a_dmy[1059]",-0.89078135211,-0.869783,0.803418999547709,0.8229801405,-2.2607495,0.39068725,1.00151788515297,4253.43374250438,1599.80163861909
"11446","a_dmy[1060]",0.615538114685,0.6142375,0.807182875016931,0.80778445419,-0.72698755,1.930734,1.00121514460273,3430.99324100587,1434.17885255176
"11447","a_dmy[1061]",0.68692664428785,0.6749985,0.775907384041235,0.7807986879,-0.5738489,1.9859725,1.00335551969307,4712.64434787756,1726.59636304867
"11448","a_dmy[1062]",0.096333665855,0.1045245,0.848919471151688,0.8279364723,-1.3237855,1.455975,1.00053728872278,4545.90201813634,1576.68676423927
"11449","a_dmy[1063]",0.0320051410975,0.04436465,0.901090869428667,0.8739282069,-1.4704905,1.556715,1.00219539931638,6100.74927348711,1463.93366479817
"11450","a_dmy[1064]",0.832205532442,0.8373345,0.860660250849413,0.8402101764,-0.583064,2.254812,1.0011986720889,2771.33358989229,1309.81228091882
"11451","a_dmy[1065]",-0.46036717265,-0.450361,0.898570890370595,0.8975111838,-1.964692,0.9995896,0.999851495916686,4639.99391072502,1254.73938282319
"11452","a_dmy[1066]",-0.05994753899,-0.04557555,0.810880793229796,0.8386037793,-1.40708,1.2572105,0.999874665066807,4465.80304519136,1114.05418471958
"11453","a_dmy[1067]",-0.7081496779695,-0.707436,0.883707286395636,0.864407691,-2.182016,0.74951485,1.0025209382177,2930.53250502526,1236.40663728107
"11454","a_dmy[1068]",-0.83862841236,-0.8445165,0.896229745641946,0.8238185508,-2.3368975,0.67422965,1.00150679290465,3867.66204598119,1255.51317582147
"11455","a_dmy[1069]",0.5245272697705,0.542693,0.798448186890153,0.77787663156,-0.7413356,1.814703,1.00075013262094,2844.83566088305,1546.58209954009
"11456","a_dmy[1070]",0.7689664678885,0.773065,0.8411189526883,0.8137502142,-0.5785038,2.1070695,1.00236919153861,3114.05035660371,1408.46072528511
"11457","a_dmy[1071]",-0.8046257943685,-0.7974715,0.813777618310306,0.7858714038,-2.154598,0.534843,1.00063005269798,3146.59482597803,1308.51924608095
"11458","a_dmy[1072]",-0.033326274326,-0.021884,0.778200800727548,0.7823665374,-1.3275815,1.213062,1.00278345565703,2381.47350349491,1445.71973186727
"11459","a_dmy[1073]",-0.1609230680905,-0.1503055,0.844028728522969,0.8751743322,-1.535291,1.201066,0.999788153612953,2873.59849915237,1532.36272911833
"11460","a_dmy[1074]",1.445880454235,1.45551,0.760793066200855,0.7722692901,0.1680596,2.671721,1.00096915733532,2859.58085584848,1407.70590440742
"11461","a_dmy[1075]",-0.016039934245,-0.00757791,0.835832157893434,0.7920004722,-1.4311335,1.308898,1.00075700284663,2837.75270837915,1450.32397908914
"11462","a_dmy[1076]",0.3208741798385,0.332884,0.826976369614859,0.8266770036,-1.051062,1.7197025,1.00106217681931,4640.8551939449,1505.49492968116
"11463","a_dmy[1077]",0.308811073082,0.311673,0.825686558702137,0.805993251,-1.057195,1.696416,1.00170060422779,4921.29120555683,1565.75246872016
"11464","a_dmy[1078]",-0.606782383658,-0.6003375,0.867741786735964,0.82554778131,-2.0767115,0.813995449999999,1.0015936542964,2811.20471650097,1496.73349741611
"11465","a_dmy[1079]",0.178393806205,0.179063,0.862992958645752,0.8759712297,-1.2331085,1.6236795,1.00135566400299,2625.44369281422,1573.74067259525
"11466","a_dmy[1080]",0.145570290538,0.143442,0.725071309342658,0.7200825114,-1.060501,1.3449465,1.00239779305839,2675.28318321013,1570.4428479752
"11467","a_dmy[1081]",0.815294141756,0.8240725,0.855287080731581,0.8311566795,-0.6508578,2.2288545,1.00539237259604,3909.19119889109,1467.21704194863
"11468","a_dmy[1082]",0.505262236311665,0.5226375,0.758519752033103,0.72499132587,-0.75466585,1.7468505,1.0030008208303,3613.22546623312,1355.66180569951
"11469","a_dmy[1083]",-0.25158713163025,-0.2466635,0.814708494360796,0.8303642298,-1.5534245,1.1052895,1.001540203343,3375.24178889613,1359.14562672753
"11470","a_dmy[1084]",-0.995545152932,-0.9717655,0.694701583559771,0.7101231459,-2.164789,0.092976855,1.00030222526276,2548.97823118922,1503.8851839597
"11471","a_dmy[1085]",-0.412106815913,-0.3936145,0.699222275556741,0.6889330854,-1.61306,0.70756545,1.00023583569178,2560.12098138632,1433.90019131376
"11472","a_dmy[1086]",0.0997379135455,0.110584,0.847814252651766,0.8641593555,-1.3418035,1.429931,1.00007214700413,3949.64154130458,1497.85648739086
"11473","a_dmy[1087]",-0.4545042700135,-0.435819,0.88652072455159,0.8529635016,-1.9181525,0.96744035,1.00872861653349,3785.59826367612,1245.21858524068
"11474","a_dmy[1088]",-0.6285228891835,-0.62104,0.879359045890454,0.85824733974,-2.0679535,0.75625755,1.00454645840887,3978.54200388204,1562.93484408252
"11475","a_dmy[1089]",-0.4863098095415,-0.468774,0.875057063980418,0.8699837496,-1.9373575,0.94476115,1.01022701572305,2902.9347120957,1341.36291111689
"11476","a_dmy[1090]",0.134408976325,0.1660675,0.870108972997617,0.8496550797,-1.3136975,1.4961355,1.00234576278324,3471.81953688969,1364.96112352423
"11477","a_dmy[1091]",0.34043988463,0.3406625,0.989769992924865,1.0123948926,-1.302487,1.968988,1.00558096884332,3493.42532696265,1298.40552176926
"11478","a_dmy[1092]",0.362956693845,0.3478595,0.659595605525473,0.66115976199,-0.68012295,1.4599525,1.00499233161404,4096.93414947544,1505.48975636247
"11479","a_dmy[1093]",0.195845059635,0.2082495,0.897863242485286,0.914030313,-1.296086,1.6371605,1.00794029054883,3875.09475763688,1555.81974516218
"11480","a_dmy[1094]",0.0001151509945,0.0116141,0.648549495075987,0.6066480441,-1.094846,1.089838,1.00221720675813,3845.68981616402,1595.2511180383
"11481","a_dmy[1095]",0.136607190534,0.157116,0.718012923554464,0.6953305044,-1.0723515,1.3188795,0.999782974915115,2751.22495683159,1575.35866962966
"11482","a_dmy[1096]",-0.6061459649085,-0.56673,0.885928033596609,0.89277687135,-2.0675105,0.83828575,1.00041627674956,4054.80203808025,1324.75037237016
"11483","a_dmy[1097]",0.3443784881522,0.3579235,0.789564983869526,0.7698897171,-0.9923579,1.6560525,1.00178094048778,4285.09129884167,1429.58202432516
"11484","a_dmy[1098]",-0.6647047938555,-0.671364,0.840782291480449,0.8148532686,-2.0745035,0.7575084,1.00103453787736,2998.66213574951,1140.05903480983
"11485","a_dmy[1099]",-0.183916742309,-0.1757015,0.746181763920456,0.7550874387,-1.4288565,1.0327065,1.00254372511403,2280.6251977101,1297.70580744821
"11486","a_dmy[1100]",-0.5803804002295,-0.5877735,0.933638604565187,0.93504438888,-2.1484985,0.9573337,1.00335702418508,2606.70350573638,1613.38915474756
"11487","a_dmy[1101]",0.1413335999995,0.170908,0.885186121452677,0.9007469583,-1.328152,1.5950085,1.00520973488311,3694.78137549173,1431.67835274625
"11488","a_dmy[1102]",-0.364238660777,-0.362801,0.803824365294617,0.8063142339,-1.6721785,0.9611838,1.00588879927945,2685.50318896694,1369.21971478357
"11489","a_dmy[1103]",0.226179369945,0.2459145,0.853792747801926,0.8598368352,-1.15983,1.6542955,0.999854275402602,3341.23787005106,1164.68143705644
"11490","a_dmy[1104]",-0.207413490634,-0.216815,0.831187204186895,0.7643670321,-1.5624565,1.1816185,0.998888449048633,3077.4777184284,1263.27646875649
"11491","a_dmy[1105]",-0.6701812646985,-0.674925,0.89885994088827,0.92088496584,-2.1544735,0.77481485,1.00457583586477,3008.80081744439,1495.91002722875
"11492","a_dmy[1106]",0.1492923671145,0.137632,0.834165573373395,0.8547715323,-1.220589,1.53284,1.00720506697635,3069.48810725592,1653.66426793638
"11493","a_dmy[1107]",-0.7704298844135,-0.775273,0.8983973266244,0.9053007642,-2.257437,0.71660275,1.00313664070208,4230.31902100793,1502.47770907657
"11494","a_dmy[1108]",-0.14980043175,-0.148251,0.859218507432716,0.8490486963,-1.5403755,1.2465905,1.00044256088763,4436.01583051978,1579.46638321676
"11495","a_dmy[1109]",-0.49476897755065,-0.4877365,0.896011329742286,0.895920354,-1.94936,0.98882055,1.00073276048995,3027.97045414716,1384.94370182196
"11496","a_dmy[1110]",-0.2709881704195,-0.240451,0.91512463518569,0.9271935771,-1.7815645,1.2148655,1.003817210309,3565.75703581243,1557.52334257699
"11497","a_dmy[1111]",0.805633142866,0.8072845,0.841238139752598,0.8414651973,-0.53169275,2.198832,1.00222513492715,4173.74620660948,1373.78752053469
"11498","a_dmy[1112]",1.323534131492,1.31345,0.893345131991816,0.8779556898,-0.1184399,2.8358915,1.00313986858283,3083.34723882946,1337.89269788551
"11499","a_dmy[1113]",0.630142155328,0.597711,0.865424320711186,0.91685644512,-0.77004745,2.0803545,1.00045862039145,4601.67756827451,1441.29077805655
"11500","a_dmy[1114]",0.578915161051,0.577792,0.79204600815963,0.77703421824,-0.7379376,1.883831,1.00320793045843,5490.50955380078,1390.92877741191
"11501","a_dmy[1115]",-0.0150416879615,0.0239207,0.753243447170776,0.7211922375,-1.265414,1.1968125,1.00152455981595,3033.37201783385,1088.78741901416
"11502","a_dmy[1116]",-0.7671489420325,-0.7531385,0.867818907278069,0.8423858919,-2.212561,0.6367447,1.00265336433229,3565.78034680039,1044.90870400701
"11503","a_dmy[1117]",-0.101141675879,-0.0847773,0.863745794898975,0.84591344208,-1.55234,1.2694925,1.00157588622204,3319.05530923546,1467.24030913452
"11504","a_dmy[1118]",-0.0551198586905,-0.02935795,0.837356164474912,0.83797523103,-1.3717695,1.3631035,1.00138347395944,3196.51665201195,1316.8103740023
"11505","a_dmy[1119]",-1.041404565955,-1.041615,0.776834462536881,0.7582394463,-2.322252,0.19743685,1.01060754297438,3383.46020861597,964.423554746966
"11506","a_dmy[1120]",0.0863784155585,0.1026405,0.86654256024596,0.8632527456,-1.338195,1.4671235,1.00030770904254,5261.84597564835,1479.45068669851
"11507","a_dmy[1121]",0.135585639395,0.126401,0.853424454940912,0.8537411253,-1.2672065,1.5697625,1.00059462200719,4476.73471222657,1390.95733526156
"11508","a_dmy[1122]",0.091963970785,0.09937715,0.804720846340811,0.797105064,-1.2616035,1.3725905,1.0058425888577,5046.92024050972,1304.65373629062
"11509","a_dmy[1123]",0.3989982337345,0.41097,0.842645827924591,0.8683669743,-0.99985925,1.759535,1.0006045592786,3885.89296550436,945.413134586175
"11510","a_dmy[1124]",0.810765318343,0.8351155,0.854329657614385,0.8061526305,-0.6062673,2.222611,1.00028328841243,3065.10836201236,1062.27045439943
"11511","a_dmy[1125]",0.000389866012449998,0.004888935,0.819426972382627,0.850612935669,-1.361133,1.3618515,1.00039397133364,3392.95675718,1418.16029610886
"11512","a_dmy[1126]",-0.5036403876775,-0.4909335,0.913723659047785,0.8888728149,-2.039685,1.0290935,1.00406347435859,3456.01752104904,1488.49872617486
"11513","a_dmy[1127]",0.057153061504,0.0550886,0.874729055963042,0.85718905986,-1.38686,1.491885,1.00134775113203,4800.48562612595,1260.92296530792
"11514","a_dmy[1128]",-0.320900520636,-0.310075,0.794719302753616,0.8018782947,-1.664039,0.9331663,1.0002067129777,3979.13251908355,1202.38096103056
"11515","a_dmy[1129]",-0.792342521126,-0.797299,0.857887180526967,0.8819364708,-2.2277685,0.6111617,1.00081137546686,4048.46870209773,1596.91370769228
"11516","a_dmy[1130]",-0.34276900992805,-0.336654,0.890755030357012,0.8641304448,-1.8768365,1.086838,1.00253777225854,2865.56241373338,1623.01488548182
"11517","a_dmy[1131]",-0.128753483773,-0.115366,0.817144856326915,0.826912737,-1.505691,1.22706,1.00422577899953,3531.10326058941,1349.64392839219
"11518","a_dmy[1132]",-0.855480421732,-0.8445775,0.847482763410476,0.8056485465,-2.2723235,0.55289175,1.00483466734296,4597.876733391,1205.70649216417
"11519","a_dmy[1133]",-0.416677168272,-0.4283935,0.86912218775381,0.8660897007,-1.8821965,1.002296,1.0030202769689,3011.03815369774,1441.93966908312
"11520","a_dmy[1134]",0.366902751044,0.367673,0.813253409265882,0.8246495481,-0.99739465,1.6959765,1.00530794443543,3554.23734040895,1669.35193554875
"11521","a_dmy[1135]",0.796922350365,0.801252,0.876676773134044,0.8839883892,-0.66211815,2.211292,1.00016265870462,3456.02128315308,1267.94765012445
"11522","a_dmy[1136]",-0.218237506707,-0.2179895,0.838642522521574,0.828380511,-1.6228685,1.150691,1.00148256291916,4690.22484026822,1628.66530939691
"11523","a_dmy[1137]",-0.779269687617,-0.7528775,0.870698142217247,0.877380441,-2.2274025,0.6756917,1.00250672627252,2561.16010851737,1680.94618263456
"11524","a_dmy[1138]",0.0141973408515,0.0271124,0.764482954666678,0.75711548724,-1.2429395,1.236481,1.00442767329477,4139.06132732244,1397.39712687472
"11525","a_dmy[1139]",0.36373682444,0.3846745,0.882078710303054,0.86687622,-1.158454,1.813646,1.00251127911432,3976.46024558658,1325.99721784922
"11526","a_dmy[1140]",1.358567886935,1.35218,0.859857936363157,0.8647449825,-0.022782435,2.764393,1.00046069743471,3372.47007482139,1347.67671997156
"11527","a_dmy[1141]",0.07405351986275,0.07965035,0.755463102006743,0.7596783096,-1.1809445,1.2937475,1.00047467554811,2626.68610052091,1423.20702422317
"11528","a_dmy[1142]",-0.424862213773,-0.423166,0.790975851064207,0.75884701578,-1.7391445,0.88426895,1.00232282025337,3664.39327051285,1105.16169831616
"11529","a_dmy[1143]",0.0957115771568,0.105037,0.859450804919305,0.8839238961,-1.289793,1.4843405,1.00256970812319,2725.11701704786,1667.43584108549
"11530","a_dmy[1144]",0.2376530212095,0.2395785,0.94177468511057,0.9073934541,-1.341484,1.7682815,1.00379855021409,4351.63845688644,1390.10234419926
"11531","a_dmy[1145]",-0.611897797099,-0.5913755,0.83478710206446,0.8123602767,-1.9478265,0.7482713,1.00346495530785,5216.56116592916,1228.6035748188
"11532","a_dmy[1146]",0.605067461199,0.591644,0.59031273630861,0.5986264368,-0.3415305,1.5646775,1.00359833030447,2706.7744803179,1280.52738585565
"11533","a_dmy[1147]",0.032851162913605,0.0242281,0.853609405234127,0.84078453564,-1.445414,1.4233705,1.00253791501226,3805.09926825077,1319.11160028497
"11534","a_dmy[1148]",0.15281297554,0.1451805,0.858553246172714,0.8131897914,-1.329709,1.5511565,1.00155634195277,3955.51102489345,1331.45136609315
"11535","a_dmy[1149]",0.279347195783,0.302467,0.877852180120462,0.8751483867,-1.190172,1.7181205,0.999857337486845,4114.62279651455,1272.45306047098
"11536","a_dmy[1150]",0.010534823398,0.01400345,0.806540042878441,0.82808109993,-1.345961,1.30077,1.00485944748433,2642.15822471125,1543.04379127918
"11537","a_dmy[1151]",-0.5081633410475,-0.49568,0.84959473830326,0.865126752,-1.910671,0.91310415,1.00096185582269,2867.20763987403,1184.42863568453
"11538","a_dmy[1152]",0.27414026358,0.2965015,0.890522274676444,0.9146278008,-1.2427585,1.7158345,1.00042735616587,2161.77728494606,1348.84582874368
"11539","a_dmy[1153]",-0.153951837801,-0.1422915,0.76257143941815,0.7679638197,-1.4047125,1.1583425,1.00291092368357,2520.74680706951,1433.72986757064
"11540","a_dmy[1154]",-0.662485141636,-0.650899,0.86903081960536,0.88191111834,-2.067614,0.75666265,1.00110755176399,4148.72172102993,1273.24634623079
"11541","a_dmy[1155]",0.2416369761925,0.2430405,0.740160896201875,0.7299618165,-0.9886847,1.459028,1.00345471293866,1935.20612607538,1275.43420895524
"11542","a_dmy[1156]",1.21589747526,1.214165,0.899323558874743,0.923014869,-0.2629643,2.6722615,1.00575823122945,3653.02006593032,1274.82780728911
"11543","a_dmy[1157]",-0.1138261596615,-0.0898727,0.800090016529133,0.8201090856,-1.4306135,1.1999215,1.00127302308182,4024.08508945125,1415.75794599904
"11544","a_dmy[1158]",-0.20229360312,-0.1937375,0.800142511801682,0.8194915827,-1.5297565,1.05452,1.00368130353297,3206.92365639295,1403.0149262407
"11545","a_dmy[1159]",-0.4310863018065,-0.396489,0.918356029506642,0.8913198462,-1.9807655,1.0370255,1.00249980355326,2852.82945466526,1279.64930845686
"11546","a_dmy[1160]",0.0919929085775,0.1030185,0.811592682190531,0.7910397474,-1.280045,1.4057325,1.00060810826942,3778.68867514109,1615.22567243655
"11547","a_dmy[1161]",-0.5935847981925,-0.589595,0.818583818313659,0.83975583363,-1.983763,0.69797375,1.00417300395277,4722.87757040966,1626.6157798453
"11548","a_dmy[1162]",1.6608507591,1.66981,0.791356126371076,0.805926534,0.3790459,2.9252905,0.999119378708227,2123.49945789597,1211.3575435192
"11549","a_dmy[1163]",-0.1199112986385,-0.1193445,0.817436110014216,0.7830240705,-1.513329,1.232516,1.0044522115605,5477.32219940093,1390.99338020753
"11550","a_dmy[1164]",0.729482852895,0.727052,0.81874813384966,0.8300736402,-0.5752675,2.043659,1.00027554663689,3957.87884621475,1269.84646584558
"11551","a_dmy[1165]",0.938526591535,0.945701,0.912521379150463,0.9222461409,-0.5698823,2.4585545,1.00664331573433,4667.71282907308,1319.71394338406
"11552","a_dmy[1166]",0.482897874049,0.4745765,0.717299359479348,0.73360211841,-0.689181,1.6249655,1.00297771895612,4411.72748389817,1733.93644400848
"11553","a_dmy[1167]",-0.50056650849215,-0.50396,0.800494496739797,0.787253187,-1.8057995,0.78137145,1.00406147678624,2783.26270212206,1254.97402336902
"11554","a_dmy[1168]",0.262418639845,0.2686875,0.858424956348437,0.8659970382,-1.16964,1.658388,1.004877424674,4241.00502031291,1549.63493961455
"11555","a_dmy[1169]",0.7912346778,0.7800425,0.81613824998099,0.8132172195,-0.5422444,2.1491085,1.00697781282251,2916.42157817173,1540.65677320977
"11556","a_dmy[1170]",-0.9714935120635,-0.9639165,0.828018287840751,0.8635322157,-2.3711255,0.3646251,1.00037424729188,4562.60360156997,1531.70470876407
"11557","a_dmy[1171]",0.5495798249974,0.5285035,0.834220027441302,0.8365963389,-0.78390595,1.97397,1.0029999999304,3371.77263968892,1627.70493119393
"11558","a_dmy[1172]",0.13402259465,0.146234,0.872415119988285,0.8469434043,-1.30337,1.580823,1.00076533474759,4218.4367779433,1267.93359139865
"11559","a_dmy[1173]",0.0254598895315,0.04059015,0.856238608167235,0.8406972105,-1.3514685,1.4391285,0.999884095335954,2979.69255478887,1045.35040302221
"11560","a_dmy[1174]",-0.2096363947698,-0.206183,0.845937056824308,0.8121764343,-1.595802,1.139044,0.999561184532888,3705.11029652142,1312.81626731063
"11561","a_dmy[1175]",0.43763453359,0.4448265,0.764842400703595,0.7726814529,-0.82395925,1.642729,1.00414165914089,3401.53354511694,1418.88144262961
"11562","a_dmy[1176]",-0.635411763495,-0.6486385,0.867783269439606,0.8593572141,-2.0781745,0.7658588,1.00250044806977,2376.56150016646,1537.55095324131
"11563","a_dmy[1177]",-0.195713831938,-0.214198,0.865268180372764,0.8754019113,-1.5977875,1.2496265,1.00169498277688,4387.27829529957,1313.56984534593
"11564","a_dmy[1178]",-0.38824980868,-0.373552,0.881909204373415,0.8618568777,-1.838968,1.0110165,1.0007914101372,3329.5045430266,1619.52014270818
"11565","a_dmy[1179]",-0.274090333952,-0.264763,0.790019527190995,0.7735065198,-1.5969125,1.0244955,1.00280537643154,2682.00600017241,1281.22984726023
"11566","a_dmy[1180]",-0.522970566335,-0.519783,0.880950211140125,0.87573794259,-1.977476,0.8699228,1.00248048382235,4068.81360377229,1312.80606843292
"11567","a_dmy[1181]",0.602096230173,0.6227045,0.774286783969572,0.7821982623,-0.6985532,1.831547,1.0005159535803,3220.53016566541,1493.82651044157
"11568","a_dmy[1182]",0.1536550772879,0.194046,0.83467655158868,0.8505372267,-1.230998,1.438546,1.00522789687239,4000.83552142097,1505.68770346124
"11569","a_dmy[1183]",0.7717547974,0.7636185,0.861022127828597,0.8521554846,-0.5962519,2.231632,1.00250145429567,3203.18558003468,1425.67283842291
"11570","a_dmy[1184]",1.222427518075,1.23662,0.824139948242192,0.819811083,-0.1292924,2.5338815,1.00024678134341,4261.931591338,1400.54472921635
"11571","a_dmy[1185]",0.001281840218,0.00558834,0.753104171597448,0.755666394,-1.2447675,1.2154985,1.00109184700556,3318.72753152414,1504.13395856534
"11572","a_dmy[1186]",0.2448504891255,0.252849,0.776890495314935,0.7699890513,-1.040915,1.5182235,1.00081302447184,2841.78808835125,1267.01663344836
"11573","a_dmy[1187]",0.76774656197,0.7776175,0.895799773007601,0.8871529989,-0.70653485,2.2464685,1.00520724869418,4371.7679735358,1502.82597895444
"11574","a_dmy[1188]",-0.4399799374655,-0.452097,0.916645369346944,0.9079316379,-1.968959,1.071334,1.00109718712692,4141.36969611483,1334.38486689676
"11575","a_dmy[1189]",0.144728940128,0.1346775,0.877058421886156,0.8780646609,-1.30518,1.61894,1.00533559577814,2947.98045674356,1493.02280273637
"11576","a_dmy[1190]",0.492970708399,0.4844285,0.810385287768998,0.8189830509,-0.86885285,1.7964765,1.00310889745362,3913.37177734078,1287.96915927959
"11577","a_dmy[1191]",-0.91956004906,-0.917809,0.899984487569278,0.8822670906,-2.4147985,0.5540915,1.00135745845696,3435.02736401497,1330.66072221497
"11578","a_dmy[1192]",0.5395791322055,0.5495145,0.698467285098031,0.69389920236,-0.6110785,1.6843225,1.00105761653528,3169.82479519825,1567.44558921209
"11579","a_dmy[1193]",0.1191850965005,0.1347415,0.851199576766632,0.8635522308,-1.324379,1.488506,1.00169294839305,4305.1955012669,1426.24469624431
"11580","a_dmy[1194]",0.0874478315825,0.1017595,0.868518569024314,0.8733381321,-1.33037,1.5039305,1.00068041843189,3332.28629925165,1259.01160847232
"11581","a_dmy[1195]",0.4621287596438,0.4675495,0.806983761668455,0.8292708123,-0.8832256,1.746805,1.00076991044982,3802.14464817129,1731.2294514961
"11582","a_dmy[1196]",-0.397040039505,-0.4187085,0.931986255466501,0.9639331464,-1.8970285,1.116257,1.00148540991734,2706.15149417888,1489.77246986717
"11583","a_dmy[1197]",-0.069754645426,-0.05861315,0.837332892402836,0.8321211108,-1.499415,1.2677505,1.0014833952194,2238.13965277173,1216.39860504586
"11584","a_dmy[1198]",-0.028457491447,-0.01085755,0.801556878994597,0.80966424273,-1.3526635,1.248953,1.00099628988975,2958.71443800238,1620.02717216242
"11585","a_dmy[1199]",0.21218087041425,0.2289865,0.896739364408844,0.8933428539,-1.260831,1.6468145,1.00533179883697,2691.90709329955,1378.78924164626
"11586","a_dmy[1200]",-0.4675643404995,-0.4598105,0.824024381784927,0.82553006424,-1.8254735,0.8684089,1.00234676690101,3673.60349664251,1508.32699097541
"11587","a_dmy[1201]",0.23653529420745,0.238603,0.842081320459599,0.8304887682,-1.121731,1.571223,1.00391651466367,3880.83086786286,1443.78720973681
"11588","a_dmy[1202]",-0.540171249358,-0.519844,0.927842462909541,0.9209510898,-2.134433,0.9382302,1.00140795475874,2795.92473747612,1179.47790533575
"11589","a_dmy[1203]",0.44978211158745,0.430216,0.809558687016754,0.7955031147,-0.85885255,1.836025,1.00159032371604,3722.19351621054,1288.31647908215
"11590","a_dmy[1204]",-0.293608094755,-0.283361,0.890416715957306,0.8551836951,-1.765622,1.15927,1.00236074691497,2421.00698623396,1243.12315152412
"11591","a_dmy[1205]",0.55250318815,0.5466915,0.832818724678509,0.77733600147,-0.82853065,1.9423845,1.00012301278238,2784.90222149946,1589.34789269237
"11592","a_dmy[1206]",-0.002328340838,0.01059965,0.832002519406167,0.8358520737,-1.417723,1.349338,0.999641858630298,3262.60591816456,1449.3941089996
"11593","a_dmy[1207]",0.259368173155,0.263024,0.938418766837028,0.9735804246,-1.251254,1.7710755,1.00351707676159,4416.62999330128,1430.71961594191
"11594","a_dmy[1208]",0.6996479466625,0.7168765,0.837179824768459,0.8431131072,-0.662882,2.0372685,1.00423414679961,3401.17516857545,1479.83981775414
"11595","a_dmy[1209]",1.109067467922,1.1064,0.856923085793488,0.848529045,-0.2979678,2.5184455,1.00315919951545,3003.74430558781,1438.83637069568
"11596","a_dmy[1210]",-0.127052857035,-0.1217125,0.848882432443024,0.8393621292,-1.485048,1.258064,0.999862216452912,3182.37351789139,1463.32965672139
"11597","a_dmy[1211]",-0.052520190460515,-0.0454604,0.815928744166832,0.80491895904,-1.416291,1.313847,1.00394458921313,3863.38133438898,1371.59143294801
"11598","a_dmy[1212]",-0.238041202814,-0.234868,0.821694814606161,0.7946758239,-1.642965,1.1141775,1.00202366605871,2323.95020359967,1580.50701699817
"11599","a_dmy[1213]",-0.29152374343555,-0.2885585,0.817030152253952,0.7954564128,-1.66527,1.031199,1.005145496608,2621.01040535103,1451.39418985176
"11600","a_dmy[1214]",-0.14105755807505,-0.132177,0.806347114638247,0.8097138357,-1.4808835,1.14684,1.0060316418278,2794.70369463015,1069.70946548056
"11601","a_dmy[1215]",-0.6579009064,-0.677473,0.742862924959357,0.7543572582,-1.855419,0.54988315,1.0036357378256,3896.43382414618,1016.846628289
"11602","a_dmy[1216]",-0.5275481119575,-0.5201485,0.876177251961446,0.8520450309,-2.006732,0.9260887,1.00203646838898,4082.34190806894,1366.02276160589
